,season,episode,episode_name,speaker,dialogue
1700,1,8,The Grasshopper Experiment,PENNY,oh i’ll wedge right
1701,1,8,The Grasshopper Experiment,SHELDON,how’s koothrappali d… oh lord
1703,1,8,The Grasshopper Experiment,SHELDON,that’s princess punchali
1704,1,8,The Grasshopper Experiment,LEONARD,i’m pretty sure name’s lalita
1705,1,8,The Grasshopper Experiment,SHELDON,princess punchali monkey princess
1706,1,8,The Grasshopper Experiment,HOWARD,oh yeah tried watch online want credit card
1707,1,8,The Grasshopper Experiment,SHELDON,it’s children’s story
1708,1,8,The Grasshopper Experiment,HOWARD,oh isn’t
1709,1,8,The Grasshopper Experiment,SHELDON,little boy get sick time mother would read it’s indian princess befriends monkey mock monkey different reason relate quite strongly
1710,1,8,The Grasshopper Experiment,PENNY,know reason
1711,1,8,The Grasshopper Experiment,LEONARD,know reason sheldon get
1712,1,8,The Grasshopper Experiment,SHELDON,woman look exactly like picture princess punchali book often one see beloved fictional character come life
1713,1,8,The Grasshopper Experiment,HOWARD,every year comic con every day disneyland hire snow white come house course prefer kid but…
1714,1,8,The Grasshopper Experiment,RAJ,hey guy lalita gupta lalita leonard sheldon howard penny isn’t great isn’t fat
1715,1,8,The Grasshopper Experiment,SHELDON,forgive highness monkey nature climb mean gaze upon comb hair
1716,1,8,The Grasshopper Experiment,OTHERS,i’m sorry
1717,1,8,The Grasshopper Experiment,SHELDON,live embodiment beautiful princess punchali
1718,1,8,The Grasshopper Experiment,OTHERS,oh kid oh
1719,1,8,The Grasshopper Experiment,SHELDON,beloved character indian folk tale
1720,1,8,The Grasshopper Experiment,OTHERS,oh indian “come casino” indian
1721,1,8,The Grasshopper Experiment,SHELDON,indian
1722,1,8,The Grasshopper Experiment,OTHERS,oh
1723,1,8,The Grasshopper Experiment,SHELDON,resemblance remarkable practically smell lotus blossom woven ebony hair
1724,1,8,The Grasshopper Experiment,OTHERS,thanks imagine smell nice
1725,1,8,The Grasshopper Experiment,SHELDON,shower twice day wash hand often
1726,1,8,The Grasshopper Experiment,OTHERS,really
1727,1,8,The Grasshopper Experiment,RAJ,you’re dentist he’s nut
1728,1,8,The Grasshopper Experiment,OTHERS,don’t insult rajesh sheldon tell princess say look like
1729,1,8,The Grasshopper Experiment,SHELDON,say god fashion eye star rose ashamed bloom presence ruby lip
1730,1,8,The Grasshopper Experiment,OTHERS,oh
1731,1,8,The Grasshopper Experiment,RAJ,back sheldon
1733,1,8,The Grasshopper Experiment,RAJ,stop hit lady feel full extent wrath
1734,1,8,The Grasshopper Experiment,SHELDON,i’m hitting
1735,1,8,The Grasshopper Experiment,OTHERS,lady
1736,1,8,The Grasshopper Experiment,HOWARD,wrath
1737,1,8,The Grasshopper Experiment,RAJ,lady parent say intent purpose one hundred percent hook
1738,1,8,The Grasshopper Experiment,OTHERS,okay let’s get something straight reason come tonight get parent case certainly don’t need get old world crap
1739,1,8,The Grasshopper Experiment,SHELDON,exactly kind spirit princess punchali lead monkey freedom
1740,1,8,The Grasshopper Experiment,RAJ,oh screw princess punchali
1741,1,8,The Grasshopper Experiment,OTHERS,hey can’t talk like
1742,1,8,The Grasshopper Experiment,RAJ,you’re princess punchali
1743,1,8,The Grasshopper Experiment,SHELDON,luckily could behead
1744,1,8,The Grasshopper Experiment,OTHERS,sheldon hungry
1745,1,8,The Grasshopper Experiment,SHELDON,could eat
1746,1,8,The Grasshopper Experiment,OTHERS,let’s go
1747,1,8,The Grasshopper Experiment,RAJ,happen
1748,1,8,The Grasshopper Experiment,LEONARD,beat hell
1749,1,8,The Grasshopper Experiment,HOWARD,i’ll tell happen learn pick indian chick
1750,1,8,The Grasshopper Experiment,RAJ,maybe keep eye ball papa
1751,1,8,The Grasshopper Experiment,LEONARD,doctor mr koothrappali fairness wasn’t entirely raj’s fault
1752,1,8,The Grasshopper Experiment,LEONARD,i’m leonard
1753,1,8,The Grasshopper Experiment,RAJ,he’s right papa listen one ruin everything
1754,1,8,The Grasshopper Experiment,RAJ,go ahead tell parent won’t grandchild
1755,1,8,The Grasshopper Experiment,SHELDON,would know low sperm count
1756,1,8,The Grasshopper Experiment,RAJ,nothing sperm count
1757,1,8,The Grasshopper Experiment,RAJ,yes mommy
1758,1,8,The Grasshopper Experiment,RAJ,please stop talk testicle sheldon tell
1760,1,8,The Grasshopper Experiment,LEONARD,left date friend don’t
1761,1,8,The Grasshopper Experiment,SHELDON,oh alright note sorry
1762,1,8,The Grasshopper Experiment,RAJ,sorry that’s say sorry
1763,1,8,The Grasshopper Experiment,LEONARD,take raj it’s i’ve ever get
1764,1,8,The Grasshopper Experiment,SHELDON,may point wouldn’t ask go hadn’t drunk boring
1765,1,8,The Grasshopper Experiment,SHELDON,boring word
1766,1,8,The Grasshopper Experiment,RAJ,i’m alcoholic
1767,1,8,The Grasshopper Experiment,RAJ,one time papa swear
1768,1,8,The Grasshopper Experiment,RAJ,papa please…
1769,1,8,The Grasshopper Experiment,SHELDON,go
1770,1,8,The Grasshopper Experiment,RAJ,please wait get hall
1771,1,8,The Grasshopper Experiment,SHELDON,okay well good night
1772,1,8,The Grasshopper Experiment,LEONARD,hold happen lalita
1773,1,8,The Grasshopper Experiment,SHELDON,ate lecture link gum disease heart attack nothing didn’t already know come home
1774,1,8,The Grasshopper Experiment,LEONARD,you’re go see
1775,1,8,The Grasshopper Experiment,SHELDON,would see already dentist
1776,1,8,The Grasshopper Experiment,LEONARD,wonder who’s go tell parent they’re grandchild
1777,1,8,The Grasshopper Experiment,LEONARD,don’t believe what’s gotten
1778,1,8,The Grasshopper Experiment,PENNY,oh maybe couple virgin cuba libres turn kind slutty
1779,1,8,The Grasshopper Experiment,LEONARD,didn’t
1780,1,8,The Grasshopper Experiment,PENNY,hey experiment mine
1781,1,9,The Cooper-Hofstadter Polarization,LEONARD,okay online
1782,1,9,The Cooper-Hofstadter Polarization,HOWARD,gentleman send signal laptop local isp race fibre-optic cable speed light san francisco bounce satellite geosynchronous orbit lisbon portugal data packet hand submerge transatlantic cable terminate halifax nova-scotia transfer across continent via microwave relay back isp receiver attach
1783,1,9,The Cooper-Hofstadter Polarization,SHELDON,look look i’ve get goosebump
1784,1,9,The Cooper-Hofstadter Polarization,HOWARD,ready stereo
1785,1,9,The Cooper-Hofstadter Polarization,RAJ,go stereo
1786,1,9,The Cooper-Hofstadter Polarization,PENNY,it’s little loud
1787,1,9,The Cooper-Hofstadter Polarization,HOWARD,problem turn san francisco lisbon halifax et voila
1788,1,9,The Cooper-Hofstadter Polarization,PENNY,okay thanks
1789,1,9,The Cooper-Hofstadter Polarization,LEONARD,hang hang realise
1790,1,9,The Cooper-Hofstadter Polarization,PENNY,yeah turn stereo laptop
1791,1,9,The Cooper-Hofstadter Polarization,SHELDON,turn stereo send signal around world via internet
1792,1,9,The Cooper-Hofstadter Polarization,PENNY,oh know get one universal remotes radio shack they’re really cheap
1793,1,9,The Cooper-Hofstadter Polarization,LEONARD,don’t get um howard enable public access
1794,1,9,The Cooper-Hofstadter Polarization,HOWARD,public access enable
1795,1,9,The Cooper-Hofstadter Polarization,PENNY,boy that’s brilliant i’ll see
1796,1,9,The Cooper-Hofstadter Polarization,LEONARD,hang hang see
1798,1,9,The Cooper-Hofstadter Polarization,SHELDON,someone sezchuan province china use computer turn light
1799,1,9,The Cooper-Hofstadter Polarization,PENNY,huh well that’s handy um here’s question
1800,1,9,The Cooper-Hofstadter Polarization,SHELDON,find remote control car
1801,1,9,The Cooper-Hofstadter Polarization,PENNY,well wait wait what’s top
1802,1,9,The Cooper-Hofstadter Polarization,LEONARD,wireless webcam wave hello
1803,1,9,The Cooper-Hofstadter Polarization,HOWARD,monster truck austin texas blue viper operate suburban tel aviv
1804,1,9,The Cooper-Hofstadter Polarization,SHELDON,may want put slack
1805,1,9,The Cooper-Hofstadter Polarization,PENNY,ew stop leave alone
1806,1,9,The Cooper-Hofstadter Polarization,LEONARD,who’s run red corvette
1807,1,9,The Cooper-Hofstadter Polarization,HOWARD,would
1808,1,9,The Cooper-Hofstadter Polarization,SHELDON,know future we’re disembody brain jar we’re go look back eight hour well waste
1809,1,9,The Cooper-Hofstadter Polarization,RAJ,don’t want jar want brain android body eight foot tall rip
1810,1,9,The Cooper-Hofstadter Polarization,HOWARD,i’m make sure i’m synthetic human i’d still jewish promise mother
1811,1,9,The Cooper-Hofstadter Polarization,RAJ,suppose could android penis circumcise that’s something rabbi would discuss manufacturer
1812,1,9,The Cooper-Hofstadter Polarization,SHELDON,mention you’d power saturday
1813,1,9,The Cooper-Hofstadter Polarization,LEONARD,sheldon letter trash
1814,1,9,The Cooper-Hofstadter Polarization,SHELDON,well there’s always possibility trash spontaneously form around letter occam’s razor would suggest someone threw
1815,1,9,The Cooper-Hofstadter Polarization,LEONARD,it’s institute experimental physic want present paper property super solid topical conference bowes-einstein condensate
1816,1,9,The Cooper-Hofstadter Polarization,SHELDON,know read threw
1817,1,9,The Cooper-Hofstadter Polarization,LEONARD,okay… may drill bedrock question throw
1818,1,9,The Cooper-Hofstadter Polarization,SHELDON,interest standing rise room pasadena marriott front group judgemental stranger wouldn’t recognise true genius stand front give speech would
1819,1,9,The Cooper-Hofstadter Polarization,HOWARD,don’t know sheldon topical conference bowes-einstein condensate party legendary
1820,1,9,The Cooper-Hofstadter Polarization,LEONARD,forget party
1821,1,9,The Cooper-Hofstadter Polarization,HOWARD,forget party nerd
1822,1,9,The Cooper-Hofstadter Polarization,LEONARD,honour i’ve gotten don’t know ups drop nobel prize name
1823,1,9,The Cooper-Hofstadter Polarization,SHELDON,leonard please don’t take wrong way day win nobel prize day begin research drag co-efficient tassles fly carpet
1824,1,9,The Cooper-Hofstadter Polarization,RAJ,hoo-hoo-hoo thing miss insult “yo mamma.”
1825,1,9,The Cooper-Hofstadter Polarization,HOWARD,i’ve get one hey leonard mamma’s research methodology flawed…
1826,1,9,The Cooper-Hofstadter Polarization,LEONARD,shut howard sheldon
1827,1,9,The Cooper-Hofstadter Polarization,SHELDON,don’t take nourishment expel waste inhale enough oxygen keep die everything else optional
1828,1,9,The Cooper-Hofstadter Polarization,LEONARD,okay let put way i’m
1829,1,9,The Cooper-Hofstadter Polarization,SHELDON,can’t i’m lead author
1830,1,9,The Cooper-Hofstadter Polarization,LEONARD,oh come reason you’re lead author go alphabetically
1831,1,9,The Cooper-Hofstadter Polarization,SHELDON,let think go alphabetically spare humiliation deal fact idea put fine point throw bone you’re welcome
1832,1,9,The Cooper-Hofstadter Polarization,LEONARD,excuse design experiment prove hypothesis
1833,1,9,The Cooper-Hofstadter Polarization,SHELDON,doesn’t need prove
1834,1,9,The Cooper-Hofstadter Polarization,LEONARD,entire scientific community suppose take word
1835,1,9,The Cooper-Hofstadter Polarization,SHELDON,they’re suppose
1836,1,9,The Cooper-Hofstadter Polarization,LEONARD,alright don’t care say i’m go conference i’m presenting finding
1837,1,9,The Cooper-Hofstadter Polarization,SHELDON,forbid
1838,1,9,The Cooper-Hofstadter Polarization,LEONARD,forbid
1839,1,9,The Cooper-Hofstadter Polarization,SHELDON,i’m take credit work nobody
1840,1,9,The Cooper-Hofstadter Polarization,LEONARD,oh admit it’s work
1841,1,9,The Cooper-Hofstadter Polarization,SHELDON,i’m throw bone welcome
1842,1,9,The Cooper-Hofstadter Polarization,LEONARD,ah
1843,1,9,The Cooper-Hofstadter Polarization,HOWARD,oh dit’nt
1844,1,9,The Cooper-Hofstadter Polarization,PENNY,how’s go sheldon guy still talk
1845,1,9,The Cooper-Hofstadter Polarization,LEONARD,still talk there’s thing stare try get brain explode know like classic sci-fi movie scanner know bzzz-pchew never mind one say “i know physic i’m still fun guy!”
1846,1,9,The Cooper-Hofstadter Polarization,PENNY,oh hey didn’t know still make corduroy suit
1847,1,9,The Cooper-Hofstadter Polarization,LEONARD,don’t that’s save one
1848,1,9,The Cooper-Hofstadter Polarization,PENNY,okay well let’s see else okay take
1849,1,9,The Cooper-Hofstadter Polarization,LEONARD,stuff want try
1850,1,9,The Cooper-Hofstadter Polarization,PENNY,stuff want throw
1851,1,9,The Cooper-Hofstadter Polarization,LEONARD,oh
1852,1,9,The Cooper-Hofstadter Polarization,PENNY,seriously don’t even give charity won’t help anyone what’s
1853,1,9,The Cooper-Hofstadter Polarization,LEONARD,oh that’s bottle city kandor
1854,1,9,The Cooper-Hofstadter Polarization,PENNY,uh-huh
1855,1,9,The Cooper-Hofstadter Polarization,LEONARD,see kandor capital city planet krypton miniaturise brainiac krypton explode rescue superman
1856,1,9,The Cooper-Hofstadter Polarization,PENNY,oh nice
1857,1,9,The Cooper-Hofstadter Polarization,LEONARD,it’s lot cooler girl aren’t look
1858,1,9,The Cooper-Hofstadter Polarization,PENNY,don’t put find shirt sport-coat match
1859,1,9,The Cooper-Hofstadter Polarization,LEONARD,great right back
1860,1,9,The Cooper-Hofstadter Polarization,PENNY,well go put
1862,1,9,The Cooper-Hofstadter Polarization,PENNY,oh shy
1863,1,9,The Cooper-Hofstadter Polarization,LEONARD,i’m shy
1864,1,9,The Cooper-Hofstadter Polarization,PENNY,don’t worry won’t look
1865,1,9,The Cooper-Hofstadter Polarization,LEONARD,know won’t look would look there’s nothing see well nothing…
1866,1,9,The Cooper-Hofstadter Polarization,PENNY,sweetie put pant
1867,1,9,The Cooper-Hofstadter Polarization,LEONARD,put
1868,1,9,The Cooper-Hofstadter Polarization,PENNY,know isn’t maybe way sheldon could compromise whole presentation thing
1869,1,9,The Cooper-Hofstadter Polarization,LEONARD,scientist compromise mind trained synthesise facts come inarguable conclusion mention sheldon batcrap crazy
1871,1,9,The Cooper-Hofstadter Polarization,LEONARD,oh careful that’s original series battlestar galactica flight suit
1872,1,9,The Cooper-Hofstadter Polarization,PENNY,oh didn’t wear halloween
1873,1,9,The Cooper-Hofstadter Polarization,LEONARD,it’s costume it’s flight suit
1874,1,9,The Cooper-Hofstadter Polarization,PENNY,okay alright move oh wow paisley shirt
1875,1,9,The Cooper-Hofstadter Polarization,LEONARD,uh-huh go corduroy suit
1876,1,9,The Cooper-Hofstadter Polarization,PENNY,mean end place agree your… tie
1877,1,9,The Cooper-Hofstadter Polarization,LEONARD,ah technically yes you’ll notice it’s reversible work two
1878,1,9,The Cooper-Hofstadter Polarization,PENNY,oh sweetie don’t think even work one clothes
1879,1,9,The Cooper-Hofstadter Polarization,LEONARD,yeah everything since eighth grade
1880,1,9,The Cooper-Hofstadter Polarization,PENNY,the… eighth grade
1881,1,9,The Cooper-Hofstadter Polarization,LEONARD,last growth spurt
1882,1,9,The Cooper-Hofstadter Polarization,PENNY,okay well guess we’re back corduroy suit
1883,1,9,The Cooper-Hofstadter Polarization,LEONARD,great
1884,1,9,The Cooper-Hofstadter Polarization,PENNY,yup say put
1885,1,9,The Cooper-Hofstadter Polarization,PENNY,hey sheldon
1886,1,9,The Cooper-Hofstadter Polarization,PENNY,get anything good
1887,1,9,The Cooper-Hofstadter Polarization,SHELDON,uh late copy apply particle physic quarterly
1888,1,9,The Cooper-Hofstadter Polarization,PENNY,oh know weird come mine didn’t joke yup tip waitress i’m week
1889,1,9,The Cooper-Hofstadter Polarization,SHELDON,penny save awkwardness know i’m perfectly comfortable two climb stair silence
1890,1,9,The Cooper-Hofstadter Polarization,PENNY,oh yeah zip lock put pocket leonard…
1891,1,9,The Cooper-Hofstadter Polarization,SHELDON,oh dear god
1892,1,9,The Cooper-Hofstadter Polarization,PENNY,little misunderstanding huh
1893,1,9,The Cooper-Hofstadter Polarization,SHELDON,little misunder… galileo pope little misunderstanding
